Date,State,WindSpeed
200808,PA,2.7
200809,PA,2.9
200810,PA,3.2
200811,PA,3.7
200812,PA,3.8
200901,PA,4.0
200902,PA,4.0
200903,PA,4.1
200904,PA,4.0
200905,PA,3.4
200906,PA,3.2
200907,PA,2.9
200908,PA,2.7
200909,PA,2.9
200910,PA,3.2
200911,PA,3.7
200912,PA,3.8
201001,PA,4.0
201002,PA,4.0
201003,PA,4.1
201004,PA,4.0
201005,PA,3.4
201006,PA,3.2
201007,PA,2.9
201008,PA,2.7
201009,PA,2.9
201010,PA,3.2
201011,PA,3.7
201012,PA,3.8
201101,PA,4.0
201102,PA,4.0
201103,PA,4.1
201104,PA,4.0
201105,PA,3.4
201106,PA,3.2
201107,PA,2.9
201108,PA,2.7
201109,PA,2.9
201110,PA,3.2
201111,PA,3.7
201112,PA,3.8
201201,PA,4.0
201202,PA,4.0
201203,PA,4.1
201204,PA,4.0
201205,PA,3.4
201206,PA,3.2
201207,PA,2.9
201208,PA,2.7
201209,PA,2.9
201210,PA,3.2
201211,PA,3.7
201212,PA,3.8
201301,PA,4.0
201302,PA,4.0
201303,PA,4.1
201304,PA,4.0
201305,PA,3.4
201306,PA,3.2
201307,PA,2.9
201308,PA,2.7
201309,PA,2.9
201310,PA,3.2
201311,PA,3.7
201312,PA,3.8
201401,PA,4.0
201402,PA,4.0
201403,PA,4.1
201404,PA,4.0
201405,PA,3.4
201406,PA,3.2
201407,PA,2.9
201408,PA,2.7
201409,PA,2.9
201410,PA,3.2
201411,PA,3.7
201412,PA,3.8
201501,PA,4.0
201502,PA,4.0
201503,PA,4.1
201504,PA,4.0
201505,PA,3.4
201506,PA,3.2
201507,PA,2.9
201508,PA,2.7
201509,PA,2.9
201510,PA,3.2
201511,PA,3.7
201512,PA,3.8
201601,PA,4.0
201602,PA,4.0
201603,PA,4.1
201604,PA,4.0
201605,PA,3.4
201606,PA,3.2
201607,PA,2.9
201608,PA,2.7
201609,PA,2.9
201610,PA,3.2
201611,PA,3.7
201612,PA,3.8
201701,PA,4.0
201702,PA,4.0
201703,PA,4.1
201704,PA,4.0
201705,PA,3.4
201706,PA,3.2
201707,PA,2.9
201708,PA,2.7
201709,PA,2.9
201710,PA,3.2
201711,PA,3.7
201712,PA,3.8
201801,PA,4.0
201802,PA,4.0
201803,PA,4.1
201804,PA,4.0
201805,PA,3.4
201806,PA,3.2
201807,PA,2.9
201808,PA,2.7
201809,PA,2.9
201810,PA,3.2
201811,PA,3.7
201812,PA,3.8
201901,PA,4.0
201902,PA,4.0
201903,PA,4.1
201904,PA,4.0
201905,PA,3.4
201906,PA,3.2
201907,PA,2.9
201908,PA,2.7
201909,PA,2.9
201910,PA,3.2
201911,PA,3.7
201912,PA,3.8
202001,PA,4.0
202002,PA,4.0
202003,PA,4.1
202004,PA,4.0
202005,PA,3.4
202006,PA,3.2
202007,PA,2.9
202008,PA,2.7
202009,PA,2.9
202010,PA,3.2
202011,PA,3.7
202012,PA,3.8
202101,PA,4.0
202102,PA,4.0
202103,PA,4.1
202104,PA,4.0
202105,PA,3.4
202106,PA,3.2
202107,PA,2.9
202108,PA,2.7
202109,PA,2.9
202110,PA,3.2
202111,PA,3.7
202112,PA,3.8
202201,PA,4.0
202202,PA,4.0
202203,PA,4.1
202204,PA,4.0
202205,PA,3.4
202206,PA,3.2
202207,PA,2.9
202208,PA,2.7
202209,PA,2.9
202210,PA,3.2
202211,PA,3.7
202212,PA,3.8
202301,PA,4.0
202302,PA,4.0
202303,PA,4.1
202304,PA,4.0
202305,PA,3.4
202306,PA,3.2
202307,PA,2.9
202308,PA,2.7
202309,PA,2.9
202310,PA,3.2
202311,PA,3.7
202312,PA,3.8
200101,RI,4.3
200102,RI,4.4
200103,RI,4.8
200104,RI,4.6
200105,RI,4.2
200106,RI,3.9
200107,RI,3.7
200108,RI,3.6
200109,RI,3.6
200110,RI,3.8
200111,RI,4.0
200112,RI,4.1
200201,RI,4.3
200202,RI,4.4
200203,RI,4.8
200204,RI,4.6
200205,RI,4.2
200206,RI,3.9
200207,RI,3.7
200208,RI,3.6
200209,RI,3.6
200210,RI,3.8
200211,RI,4.0
200212,RI,4.1
200301,RI,4.3
200302,RI,4.4
200303,RI,4.8
200304,RI,4.6
200305,RI,4.2
200306,RI,3.9
200307,RI,3.7
200308,RI,3.6
200309,RI,3.6
200310,RI,3.8
200311,RI,4.0
200312,RI,4.1
200401,RI,4.3
200402,RI,4.4
200403,RI,4.8
200404,RI,4.6
200405,RI,4.2
200406,RI,3.9
200407,RI,3.7
200408,RI,3.6
200409,RI,3.6
200410,RI,3.8
200411,RI,4.0
200412,RI,4.1
200501,RI,4.3
200502,RI,4.4
200503,RI,4.8
200504,RI,4.6
200505,RI,4.2
200506,RI,3.9
200507,RI,3.7
200508,RI,3.6
200509,RI,3.6
200510,RI,3.8
200511,RI,4.0
200512,RI,4.1
200601,RI,4.3
200602,RI,4.4
200603,RI,4.8
200604,RI,4.6
200605,RI,4.2
200606,RI,3.9
200607,RI,3.7
200608,RI,3.6
200609,RI,3.6
200610,RI,3.8
200611,RI,4.0
200612,RI,4.1
200701,RI,4.3
200702,RI,4.4
200703,RI,4.8
200704,RI,4.6
200705,RI,4.2
200706,RI,3.9
200707,RI,3.7
200708,RI,3.6
200709,RI,3.6
200710,RI,3.8
200711,RI,4.0
200712,RI,4.1
200801,RI,4.3
200802,RI,4.4
200803,RI,4.8
200804,RI,4.6
200805,RI,4.2
200806,RI,3.9
200807,RI,3.7
200808,RI,3.6
200809,RI,3.6
200810,RI,3.8
200811,RI,4.0
200812,RI,4.1
200901,RI,4.3
200902,RI,4.4
200903,RI,4.8
200904,RI,4.6
200905,RI,4.2
200906,RI,3.9
200907,RI,3.7
200908,RI,3.6
200909,RI,3.6
200910,RI,3.8
200911,RI,4.0
200912,RI,4.1
201001,RI,4.3
201002,RI,4.4
201003,RI,4.8
201004,RI,4.6
201005,RI,4.2
201006,RI,3.9
201007,RI,3.7
201008,RI,3.6
201009,RI,3.6
201010,RI,3.8
201011,RI,4.0
201012,RI,4.1
201101,RI,4.3
201102,RI,4.4
201103,RI,4.8
201104,RI,4.6
201105,RI,4.2
201106,RI,3.9
201107,RI,3.7
201108,RI,3.6
201109,RI,3.6
201110,RI,3.8
201111,RI,4.0
201112,RI,4.1
201201,RI,4.3
201202,RI,4.4
201203,RI,4.8
201204,RI,4.6
201205,RI,4.2
201206,RI,3.9
201207,RI,3.7
201208,RI,3.6
201209,RI,3.6
201210,RI,3.8
201211,RI,4.0
201212,RI,4.1
201301,RI,4.3
201302,RI,4.4
201303,RI,4.8
201304,RI,4.6
201305,RI,4.2
201306,RI,3.9
201307,RI,3.7
201308,RI,3.6
201309,RI,3.6
201310,RI,3.8
201311,RI,4.0
201312,RI,4.1
201401,RI,4.3
201402,RI,4.4
201403,RI,4.8
201404,RI,4.6
201405,RI,4.2
201406,RI,3.9
201407,RI,3.7
201408,RI,3.6
201409,RI,3.6
201410,RI,3.8
201411,RI,4.0
201412,RI,4.1
201501,RI,4.3
201502,RI,4.4
201503,RI,4.8
201504,RI,4.6
201505,RI,4.2
201506,RI,3.9
201507,RI,3.7
201508,RI,3.6
201509,RI,3.6
201510,RI,3.8
201511,RI,4.0
201512,RI,4.1
201601,RI,4.3
201602,RI,4.4
201603,RI,4.8
201604,RI,4.6
201605,RI,4.2
201606,RI,3.9
201607,RI,3.7
201608,RI,3.6
201609,RI,3.6
201610,RI,3.8
201611,RI,4.0
201612,RI,4.1
201701,RI,4.3
201702,RI,4.4
201703,RI,4.8
201704,RI,4.6
201705,RI,4.2
201706,RI,3.9
201707,RI,3.7
201708,RI,3.6
201709,RI,3.6
201710,RI,3.8
201711,RI,4.0
201712,RI,4.1
201801,RI,4.3
201802,RI,4.4
201803,RI,4.8
201804,RI,4.6
201805,RI,4.2
201806,RI,3.9
201807,RI,3.7
201808,RI,3.6
201809,RI,3.6
201810,RI,3.8
201811,RI,4.0
201812,RI,4.1
201901,RI,4.3
201902,RI,4.4
201903,RI,4.8
201904,RI,4.6
201905,RI,4.2
201906,RI,3.9
201907,RI,3.7
201908,RI,3.6
201909,RI,3.6
201910,RI,3.8
201911,RI,4.0
201912,RI,4.1
202001,RI,4.3
202002,RI,4.4
202003,RI,4.8
202004,RI,4.6
202005,RI,4.2
202006,RI,3.9
202007,RI,3.7
202008,RI,3.6
202009,RI,3.6
202010,RI,3.8
202011,RI,4.0
202012,RI,4.1
202101,RI,4.3
202102,RI,4.4
202103,RI,4.8
202104,RI,4.6
202105,RI,4.2
202106,RI,3.9
202107,RI,3.7
202108,RI,3.6
202109,RI,3.6
202110,RI,3.8
202111,RI,4.0
202112,RI,4.1
202201,RI,4.3
202202,RI,4.4
202203,RI,4.8
202204,RI,4.6
202205,RI,4.2
202206,RI,3.9
202207,RI,3.7
202208,RI,3.6
202209,RI,3.6
202210,RI,3.8
202211,RI,4.0
202212,RI,4.1
202301,RI,4.3
202302,RI,4.4
202303,RI,4.8
202304,RI,4.6
202305,RI,4.2
202306,RI,3.9
202307,RI,3.7
202308,RI,3.6
202309,RI,3.6
202310,RI,3.8
202311,RI,4.0
202312,RI,4.1
200101,SC,3.2
200102,SC,3.3
200103,SC,3.6
200104,SC,3.6
200105,SC,3.3
200106,SC,3.1
200107,SC,2.8
200108,SC,2.7
200109,SC,3.0
200110,SC,3.0
200111,SC,3.0
200112,SC,3.0
200201,SC,3.2
200202,SC,3.3
200203,SC,3.6
200204,SC,3.6
200205,SC,3.3
200206,SC,3.1
200207,SC,2.8
200208,SC,2.7
200209,SC,3.0
200210,SC,3.0
200211,SC,3.0
200212,SC,3.0
200301,SC,3.2
200302,SC,3.3
200303,SC,3.6
200304,SC,3.6
200305,SC,3.3
200306,SC,3.1
200307,SC,2.8
200308,SC,2.7
200309,SC,3.0
200310,SC,3.0
200311,SC,3.0
200312,SC,3.0
200401,SC,3.2
200402,SC,3.3
200403,SC,3.6
200404,SC,3.6
200405,SC,3.3
200406,SC,3.1
200407,SC,2.8
200408,SC,2.7
200409,SC,3.0
200410,SC,3.0
200411,SC,3.0
200412,SC,3.0
200501,SC,3.2
200502,SC,3.3
200503,SC,3.6
200504,SC,3.6
200505,SC,3.3
200506,SC,3.1
200507,SC,2.8
200508,SC,2.7
200509,SC,3.0
200510,SC,3.0
200511,SC,3.0
200512,SC,3.0
200601,SC,3.2
200602,SC,3.3
200603,SC,3.6
200604,SC,3.6
200605,SC,3.3
200606,SC,3.1
200607,SC,2.8
200608,SC,2.7
200609,SC,3.0
200610,SC,3.0
200611,SC,3.0
200612,SC,3.0
200701,SC,3.2
200702,SC,3.3
200703,SC,3.6
200704,SC,3.6
200705,SC,3.3
200706,SC,3.1
200707,SC,2.8
200708,SC,2.7
200709,SC,3.0
200710,SC,3.0
200711,SC,3.0
200712,SC,3.0
200801,SC,3.2
200802,SC,3.3
200803,SC,3.6
200804,SC,3.6
200805,SC,3.3
200806,SC,3.1
200807,SC,2.8
200808,SC,2.7
200809,SC,3.0
200810,SC,3.0
200811,SC,3.0
200812,SC,3.0
200901,SC,3.2
200902,SC,3.3
200903,SC,3.6
200904,SC,3.6
200905,SC,3.3
200906,SC,3.1
200907,SC,2.8
200908,SC,2.7
200909,SC,3.0
200910,SC,3.0
200911,SC,3.0
200912,SC,3.0
201001,SC,3.2
201002,SC,3.3
201003,SC,3.6
201004,SC,3.6
201005,SC,3.3
201006,SC,3.1
201007,SC,2.8
201008,SC,2.7
201009,SC,3.0
201010,SC,3.0
201011,SC,3.0
201012,SC,3.0
201101,SC,3.2
201102,SC,3.3
201103,SC,3.6
201104,SC,3.6
201105,SC,3.3
201106,SC,3.1
201107,SC,2.8
201108,SC,2.7
201109,SC,3.0
201110,SC,3.0
201111,SC,3.0
201112,SC,3.0
201201,SC,3.2
201202,SC,3.3
201203,SC,3.6
201204,SC,3.6
201205,SC,3.3
201206,SC,3.1
201207,SC,2.8
201208,SC,2.7
201209,SC,3.0
201210,SC,3.0
201211,SC,3.0
201212,SC,3.0
201301,SC,3.2
201302,SC,3.3
201303,SC,3.6
201304,SC,3.6
201305,SC,3.3
201306,SC,3.1
201307,SC,2.8
201308,SC,2.7
201309,SC,3.0
201310,SC,3.0
201311,SC,3.0
201312,SC,3.0
201401,SC,3.2
201402,SC,3.3
201403,SC,3.6
201404,SC,3.6
201405,SC,3.3
201406,SC,3.1
201407,SC,2.8
201408,SC,2.7
201409,SC,3.0
201410,SC,3.0
201411,SC,3.0
201412,SC,3.0
201501,SC,3.2
201502,SC,3.3
201503,SC,3.6
201504,SC,3.6
201505,SC,3.3
201506,SC,3.1
201507,SC,2.8
201508,SC,2.7
201509,SC,3.0
201510,SC,3.0
201511,SC,3.0
201512,SC,3.0
201601,SC,3.2
201602,SC,3.3
201603,SC,3.6
201604,SC,3.6
201605,SC,3.3
201606,SC,3.1
201607,SC,2.8
201608,SC,2.7
201609,SC,3.0
201610,SC,3.0
201611,SC,3.0
201612,SC,3.0
201701,SC,3.2
201702,SC,3.3
201703,SC,3.6
201704,SC,3.6
201705,SC,3.3
201706,SC,3.1
201707,SC,2.8
201708,SC,2.7
201709,SC,3.0
201710,SC,3.0
201711,SC,3.0
201712,SC,3.0
201801,SC,3.2
201802,SC,3.3
201803,SC,3.6
201804,SC,3.6
201805,SC,3.3
201806,SC,3.1
201807,SC,2.8
201808,SC,2.7
201809,SC,3.0
201810,SC,3.0
201811,SC,3.0
201812,SC,3.0
201901,SC,3.2
201902,SC,3.3
201903,SC,3.6
201904,SC,3.6
201905,SC,3.3
201906,SC,3.1
201907,SC,2.8
201908,SC,2.7
201909,SC,3.0
201910,SC,3.0
201911,SC,3.0
201912,SC,3.0
202001,SC,3.2
202002,SC,3.3
202003,SC,3.6
202004,SC,3.6
202005,SC,3.3
202006,SC,3.1
202007,SC,2.8
202008,SC,2.7
202009,SC,3.0
202010,SC,3.0
202011,SC,3.0
202012,SC,3.0
202101,SC,3.2
202102,SC,3.3
202103,SC,3.6
202104,SC,3.6
202105,SC,3.3
202106,SC,3.1
202107,SC,2.8
202108,SC,2.7
202109,SC,3.0
202110,SC,3.0
202111,SC,3.0
202112,SC,3.0
202201,SC,3.2
202202,SC,3.3
202203,SC,3.6
202204,SC,3.6
202205,SC,3.3
202206,SC,3.1
202207,SC,2.8
202208,SC,2.7
202209,SC,3.0
202210,SC,3.0
202211,SC,3.0
202212,SC,3.0
202301,SC,3.2
202302,SC,3.3
202303,SC,3.6
202304,SC,3.6
202305,SC,3.3
202306,SC,3.1
202307,SC,2.8
202308,SC,2.7
202309,SC,3.0
202310,SC,3.0
202311,SC,3.0
202312,SC,3.0
200101,SD,4.6
200102,SD,4.8
200103,SD,5.2
200104,SD,5.5
200105,SD,5.1
200106,SD,4.5
200107,SD,4.0
200108,SD,4.0
200109,SD,4.4
200110,SD,4.7
200111,SD,4.6
200112,SD,4.6
200201,SD,4.6
200202,SD,4.8
200203,SD,5.2
200204,SD,5.5
200205,SD,5.1
200206,SD,4.5
200207,SD,4.0
200208,SD,4.0
200209,SD,4.4
200210,SD,4.7
200211,SD,4.6
200212,SD,4.6
200301,SD,4.6
200302,SD,4.8
200303,SD,5.2
200304,SD,5.5
200305,SD,5.1
200306,SD,4.5
200307,SD,4.0
200308,SD,4.0
200309,SD,4.4
200310,SD,4.7
200311,SD,4.6
200312,SD,4.6
200401,SD,4.6
200402,SD,4.8
200403,SD,5.2
200404,SD,5.5
200405,SD,5.1
200406,SD,4.5
200407,SD,4.0
200408,SD,4.0
200409,SD,4.4
200410,SD,4.7
200411,SD,4.6
200412,SD,4.6
200501,SD,4.6
200502,SD,4.8
200503,SD,5.2
200504,SD,5.5
200505,SD,5.1
200506,SD,4.5
200507,SD,4.0
200508,SD,4.0
200509,SD,4.4
200510,SD,4.7
200511,SD,4.6
200512,SD,4.6
200601,SD,4.6
200602,SD,4.8
200603,SD,5.2
200604,SD,5.5
200605,SD,5.1
200606,SD,4.5
200607,SD,4.0
200608,SD,4.0
200609,SD,4.4
200610,SD,4.7
200611,SD,4.6
200612,SD,4.6
200701,SD,4.6
200702,SD,4.8
200703,SD,5.2
200704,SD,5.5
200705,SD,5.1
200706,SD,4.5
200707,SD,4.0
200708,SD,4.0
200709,SD,4.4
200710,SD,4.7
200711,SD,4.6
200712,SD,4.6
200801,SD,4.6
200802,SD,4.8
200803,SD,5.2
200804,SD,5.5
200805,SD,5.1
200806,SD,4.5
200807,SD,4.0
200808,SD,4.0
200809,SD,4.4
200810,SD,4.7
200811,SD,4.6
200812,SD,4.6
200901,SD,4.6
200902,SD,4.8
200903,SD,5.2
200904,SD,5.5
200905,SD,5.1
200906,SD,4.5
200907,SD,4.0
200908,SD,4.0
200909,SD,4.4
200910,SD,4.7
200911,SD,4.6
200912,SD,4.6
201001,SD,4.6
201002,SD,4.8
201003,SD,5.2
201004,SD,5.5
201005,SD,5.1
201006,SD,4.5
201007,SD,4.0
201008,SD,4.0
201009,SD,4.4
201010,SD,4.7
201011,SD,4.6
201012,SD,4.6
201101,SD,4.6
201102,SD,4.8
201103,SD,5.2
201104,SD,5.5
201105,SD,5.1
201106,SD,4.5
201107,SD,4.0
201108,SD,4.0
201109,SD,4.4
201110,SD,4.7
201111,SD,4.6
201112,SD,4.6
201201,SD,4.6
201202,SD,4.8
201203,SD,5.2
201204,SD,5.5
201205,SD,5.1
201206,SD,4.5
201207,SD,4.0
201208,SD,4.0
201209,SD,4.4
201210,SD,4.7
201211,SD,4.6
201212,SD,4.6
201301,SD,4.6
201302,SD,4.8
201303,SD,5.2
201304,SD,5.5
201305,SD,5.1
201306,SD,4.5
201307,SD,4.0
201308,SD,4.0
201309,SD,4.4
201310,SD,4.7
201311,SD,4.6
201312,SD,4.6
201401,SD,4.6
201402,SD,4.8
201403,SD,5.2
201404,SD,5.5
201405,SD,5.1
201406,SD,4.5
201407,SD,4.0
201408,SD,4.0
201409,SD,4.4
201410,SD,4.7
201411,SD,4.6
201412,SD,4.6
201501,SD,4.6
201502,SD,4.8
201503,SD,5.2
201504,SD,5.5
201505,SD,5.1
201506,SD,4.5
201507,SD,4.0
201508,SD,4.0
201509,SD,4.4
201510,SD,4.7
201511,SD,4.6
201512,SD,4.6
201601,SD,4.6
201602,SD,4.8
201603,SD,5.2
201604,SD,5.5
201605,SD,5.1
201606,SD,4.5
201607,SD,4.0
201608,SD,4.0
201609,SD,4.4
201610,SD,4.7
201611,SD,4.6
201612,SD,4.6
201701,SD,4.6
201702,SD,4.8
201703,SD,5.2
201704,SD,5.5
201705,SD,5.1
201706,SD,4.5
201707,SD,4.0
201708,SD,4.0
201709,SD,4.4
201710,SD,4.7
201711,SD,4.6
201712,SD,4.6
201801,SD,4.6
201802,SD,4.8
201803,SD,5.2
201804,SD,5.5
201805,SD,5.1
201806,SD,4.5
201807,SD,4.0
201808,SD,4.0
201809,SD,4.4
201810,SD,4.7
201811,SD,4.6
201812,SD,4.6
201901,SD,4.6
201902,SD,4.8
201903,SD,5.2
201904,SD,5.5
201905,SD,5.1
201906,SD,4.5
201907,SD,4.0
201908,SD,4.0
201909,SD,4.4
201910,SD,4.7
201911,SD,4.6
201912,SD,4.6
202001,SD,4.6
202002,SD,4.8
202003,SD,5.2
202004,SD,5.5
202005,SD,5.1
202006,SD,4.5
202007,SD,4.0
202008,SD,4.0
202009,SD,4.4
202010,SD,4.7
202011,SD,4.6
202012,SD,4.6
202101,SD,4.6
202102,SD,4.8
202103,SD,5.2
202104,SD,5.5
202105,SD,5.1
202106,SD,4.5
202107,SD,4.0
202108,SD,4.0
202109,SD,4.4
202110,SD,4.7
202111,SD,4.6
202112,SD,4.6
202201,SD,4.6
202202,SD,4.8
202203,SD,5.2
202204,SD,5.5
202205,SD,5.1
202206,SD,4.5
202207,SD,4.0
202208,SD,4.0
202209,SD,4.4
202210,SD,4.7
202211,SD,4.6
202212,SD,4.6
202301,SD,4.6
202302,SD,4.8
202303,SD,5.2
202304,SD,5.5
202305,SD,5.1
202306,SD,4.5
202307,SD,4.0
202308,SD,4.0
202309,SD,4.4
202310,SD,4.7
202311,SD,4.6
202312,SD,4.6
200101,TN,2.9
200102,TN,3.0
200103,TN,3.4
200104,TN,3.0
200105,TN,2.5
200106,TN,2.2
200107,TN,2.3
200108,TN,2.0
200109,TN,2.0
200110,TN,2.2
200111,TN,2.4
200112,TN,2.7
200201,TN,2.9
200202,TN,3.0
200203,TN,3.4
200204,TN,3.0
200205,TN,2.5
200206,TN,2.2
200207,TN,2.3
200208,TN,2.0
200209,TN,2.0
200210,TN,2.2
200211,TN,2.4
200212,TN,2.7
200301,TN,2.9
200302,TN,3.0
200303,TN,3.4
200304,TN,3.0
200305,TN,2.5
200306,TN,2.2
200307,TN,2.3
200308,TN,2.0
200309,TN,2.0
200310,TN,2.2
200311,TN,2.4
200312,TN,2.7
200401,TN,2.9
200402,TN,3.0
200403,TN,3.4
200404,TN,3.0
200405,TN,2.5
200406,TN,2.2
200407,TN,2.3
200408,TN,2.0
200409,TN,2.0
200410,TN,2.2
200411,TN,2.4
200412,TN,2.7
200501,TN,2.9
200502,TN,3.0
200503,TN,3.4
200504,TN,3.0
200505,TN,2.5
200506,TN,2.2
200507,TN,2.3
200508,TN,2.0
200509,TN,2.0
200510,TN,2.2
200511,TN,2.4
200512,TN,2.7
200601,TN,2.9
200602,TN,3.0
200603,TN,3.4
200604,TN,3.0
200605,TN,2.5
200606,TN,2.2
200607,TN,2.3
200608,TN,2.0
200609,TN,2.0
200610,TN,2.2
200611,TN,2.4
200612,TN,2.7
200701,TN,2.9
200702,TN,3.0
200703,TN,3.4
200704,TN,3.0
200705,TN,2.5
200706,TN,2.2
200707,TN,2.3
200708,TN,2.0
200709,TN,2.0
200710,TN,2.2
200711,TN,2.4
200712,TN,2.7
200801,TN,2.9
200802,TN,3.0
200803,TN,3.4
200804,TN,3.0
200805,TN,2.5
200806,TN,2.2
200807,TN,2.3
200808,TN,2.0
200809,TN,2.0
200810,TN,2.2
200811,TN,2.4
200812,TN,2.7
200901,TN,2.9
200902,TN,3.0
200903,TN,3.4
200904,TN,3.0
200905,TN,2.5
200906,TN,2.2
200907,TN,2.3
200908,TN,2.0
200909,TN,2.0
200910,TN,2.2
200911,TN,2.4
200912,TN,2.7
201001,TN,2.9
201002,TN,3.0
201003,TN,3.4
201004,TN,3.0
201005,TN,2.5
201006,TN,2.2
201007,TN,2.3
201008,TN,2.0
201009,TN,2.0
201010,TN,2.2
201011,TN,2.4
201012,TN,2.7
201101,TN,2.9
201102,TN,3.0
201103,TN,3.4
201104,TN,3.0
201105,TN,2.5
201106,TN,2.2
201107,TN,2.3
201108,TN,2.0
201109,TN,2.0
201110,TN,2.2
201111,TN,2.4
201112,TN,2.7
201201,TN,2.9
201202,TN,3.0
201203,TN,3.4
201204,TN,3.0
201205,TN,2.5
201206,TN,2.2
201207,TN,2.3
201208,TN,2.0
201209,TN,2.0
201210,TN,2.2
201211,TN,2.4
201212,TN,2.7
201301,TN,2.9
201302,TN,3.0
201303,TN,3.4
201304,TN,3.0
201305,TN,2.5
201306,TN,2.2
201307,TN,2.3
201308,TN,2.0
201309,TN,2.0
201310,TN,2.2
201311,TN,2.4
201312,TN,2.7
201401,TN,2.9
201402,TN,3.0
201403,TN,3.4
201404,TN,3.0
201405,TN,2.5
201406,TN,2.2
201407,TN,2.3
201408,TN,2.0
201409,TN,2.0
201410,TN,2.2
201411,TN,2.4
201412,TN,2.7
201501,TN,2.9
201502,TN,3.0
201503,TN,3.4
201504,TN,3.0
201505,TN,2.5
201506,TN,2.2
201507,TN,2.3
201508,TN,2.0
201509,TN,2.0
201510,TN,2.2
201511,TN,2.4
201512,TN,2.7
201601,TN,2.9
201602,TN,3.0
201603,TN,3.4
201604,TN,3.0
201605,TN,2.5
201606,TN,2.2
201607,TN,2.3
201608,TN,2.0
201609,TN,2.0
201610,TN,2.2
201611,TN,2.4
201612,TN,2.7
201701,TN,2.9
201702,TN,3.0
201703,TN,3.4
201704,TN,3.0
201705,TN,2.5
201706,TN,2.2
201707,TN,2.3
201708,TN,2.0
201709,TN,2.0
201710,TN,2.2
201711,TN,2.4
201712,TN,2.7
201801,TN,2.9
201802,TN,3.0
201803,TN,3.4
201804,TN,3.0
201805,TN,2.5
201806,TN,2.2
201807,TN,2.3
201808,TN,2.0
201809,TN,2.0
201810,TN,2.2
201811,TN,2.4
201812,TN,2.7
201901,TN,2.9
201902,TN,3.0
201903,TN,3.4
201904,TN,3.0
201905,TN,2.5
201906,TN,2.2
201907,TN,2.3
201908,TN,2.0
201909,TN,2.0
201910,TN,2.2
201911,TN,2.4
201912,TN,2.7
202001,TN,2.9
202002,TN,3.0
202003,TN,3.4
202004,TN,3.0
202005,TN,2.5
202006,TN,2.2
202007,TN,2.3
202008,TN,2.0
202009,TN,2.0
202010,TN,2.2
202011,TN,2.4
202012,TN,2.7
202101,TN,2.9
202102,TN,3.0
202103,TN,3.4
202104,TN,3.0
202105,TN,2.5
202106,TN,2.2
202107,TN,2.3
202108,TN,2.0
202109,TN,2.0
202110,TN,2.2
202111,TN,2.4
202112,TN,2.7
202201,TN,2.9
202202,TN,3.0
202203,TN,3.4
202204,TN,3.0
202205,TN,2.5
202206,TN,2.2
202207,TN,2.3
202208,TN,2.0
202209,TN,2.0
202210,TN,2.2
202211,TN,2.4
202212,TN,2.7
202301,TN,2.9
202302,TN,3.0
202303,TN,3.4
202304,TN,3.0
202305,TN,2.5
202306,TN,2.2
202307,TN,2.3
202308,TN,2.0
202309,TN,2.0
202310,TN,2.2
202311,TN,2.4
202312,TN,2.7
200101,TX,4.3
200102,TX,4.6
200103,TX,5.0
200104,TX,5.2
200105,TX,4.9
200106,TX,4.6
200107,TX,4.1
200108,TX,3.8
200109,TX,3.7
200110,TX,4.0
200111,TX,4.2
200112,TX,4.2
200201,TX,4.3
200202,TX,4.6
200203,TX,5.0
200204,TX,5.2
200205,TX,4.9
200206,TX,4.6
200207,TX,4.1
200208,TX,3.8
200209,TX,3.7
200210,TX,4.0
200211,TX,4.2
200212,TX,4.2
200301,TX,4.3
200302,TX,4.6
200303,TX,5.0
200304,TX,5.2
200305,TX,4.9
200306,TX,4.6
200307,TX,4.1
200308,TX,3.8
200309,TX,3.7
200310,TX,4.0
200311,TX,4.2
200312,TX,4.2
200401,TX,4.3
200402,TX,4.6
200403,TX,5.0
200404,TX,5.2
200405,TX,4.9
200406,TX,4.6
200407,TX,4.1
200408,TX,3.8
200409,TX,3.7
200410,TX,4.0
200411,TX,4.2
200412,TX,4.2
200501,TX,4.3
200502,TX,4.6
200503,TX,5.0
200504,TX,5.2
200505,TX,4.9
200506,TX,4.6
200507,TX,4.1
200508,TX,3.8
200509,TX,3.7
200510,TX,4.0
200511,TX,4.2
200512,TX,4.2
200601,TX,4.3
200602,TX,4.6
200603,TX,5.0
200604,TX,5.2
200605,TX,4.9
200606,TX,4.6
200607,TX,4.1
200608,TX,3.8
200609,TX,3.7
200610,TX,4.0
200611,TX,4.2
200612,TX,4.2
200701,TX,4.3
200702,TX,4.6
200703,TX,5.0
200704,TX,5.2
200705,TX,4.9
200706,TX,4.6
200707,TX,4.1
200708,TX,3.8
200709,TX,3.7
200710,TX,4.0
200711,TX,4.2
200712,TX,4.2
200801,TX,4.3
200802,TX,4.6
200803,TX,5.0
200804,TX,5.2
200805,TX,4.9
200806,TX,4.6
200807,TX,4.1
200808,TX,3.8
200809,TX,3.7
200810,TX,4.0
200811,TX,4.2
200812,TX,4.2
200901,TX,4.3
200902,TX,4.6
200903,TX,5.0
200904,TX,5.2
200905,TX,4.9
200906,TX,4.6
200907,TX,4.1
200908,TX,3.8
200909,TX,3.7
200910,TX,4.0
200911,TX,4.2
200912,TX,4.2
201001,TX,4.3
